sgrna,DLD1
sg_50700_4,0.08038427997506799
sg_1978_4,-0.09858861552142319
sg_NTC_7,0.016000729709220698
sg_8631_4,0.06847971901641495
sg_59272_4,0.14543157461409623
sg_51652_4,-0.24451461493834578
sg_128826_1,-0.054918588286895595
sg_401207_4,0.028897297940833257
sg_81792_2,0.07996464033346026
sg_199745_2,-0.2038561018869317
sg_399967_4,0.18661835266392837
sg_5724_2,0.04891017685955354
sg_100287205_2,0.40867847655723655
sg_55833_3,-0.051051819114716554
sg_4204_2,0.0577941464067625
sg_56139_3,0.03625318365354617
sg_22891_3,-0.004505793085188812
sg_85302_3,0.194545393642279
sg_55148_3,0.15582972405766357
sg_10575_1,-0.6642533015644958
sg_388780_4,0.25645354916804053
sg_6541_1,0.435442336658886
sg_403277_3,0.06356008174566789
sg_81562_4,0.01301054420111464
sg_800_1,-0.006638455266304671
sg_51022_4,-0.04985938638205582
sg_80764_2,-0.08552825186434515
sg_6160_3,-0.03113821691751008
sg_1005_2,-0.024585826582830175
sg_7384_2,0.16395570773974985
sg_29128_4,-0.09199350010278476
sg_5731_4,-0.049057735884822457
sg_257160_1,0.06704936352623733
sg_55824_1,0.01581720338922241
sg_25974_4,-0.09269174963664849
sg_26519_4,0.163344914239031
sg_3355_4,0.1318758699687541
sg_83854_2,-0.12281006116548443
sg_56163_3,-0.03684998656319673
sg_64403_3,-0.07371632055943153
sg_26511_2,-0.05501810764108789
sg_5214_4,0.04217092263434198
sg_55930_4,-0.030422770803892375
sg_2801_3,0.012714204736152658
sg_NTC_94,0.016000729709220698
sg_22802_2,0.037437489739480634
sg_64901_2,0.13416722083655494
sg_3777_1,0.10368475586240081
sg_6418_2,-0.07758603116021784
sg_84976_4,-0.13208547450338193
sg_7862_2,0.11847201504231934
sg_8624_1,-0.44904800318931304
sg_91408_1,-0.18283629097648846
sg_51123_3,0.22379101273749913
sg_285282_2,-0.04212829642947798
sg_79716_2,-0.04012869016781638
sg_7024_2,0.1963446803716859
sg_768211_2,-0.14390486847562375
sg_22856_1,0.0823313623823314
sg_199_2,0.14998422523118551
sg_NTC_410,0.016000729709220698
sg_79820_3,0.16797632797308173
sg_205147_2,-0.13986368160501242
sg_25913_1,-0.007261778466769734
sg_51307_2,0.18829805916201875
sg_23603_4,0.12388580038871572
sg_785_2,-0.21286262668165226
sg_83935_1,0.25048327621152733
sg_29765_3,0.09174694402319457
sg_9968_2,-0.5208173228133774
sg_342527_3,-0.010296887754482367
sg_136227_1,0.0883008209939787
sg_101928448_3,-0.01864017054183582
sg_84830_3,0.08693247978761792
sg_79633_4,0.03443681717503426
sg_3110_3,0.05418830070797648
sg_6943_2,-0.00838910246972072
sg_84105_4,-0.034728666957740795
sg_100287898_1,0.014360362802410473
sg_7301_4,-0.011342931694078101
sg_119710_4,0.24122331634576152
sg_100271849_4,-0.1785471906609899
sg_165829_4,-0.004901822155948667
sg_540_3,-0.1914713287343706
sg_8079_4,0.04076850860105924
sg_440829_4,-0.15388229292725966
sg_309_3,0.2507560071384399
sg_23038_1,-0.08692143836863386
sg_NTC_819,0.016000729709220698
sg_653121_4,0.023693220417377602
sg_10875_4,-0.09617953771047125
sg_27151_2,0.17361757064543684
sg_10346_4,0.02867500586684078
sg_5238_3,-0.24348906319280259
sg_157680_2,0.07582064526418096
sg_6716_2,0.008558611220845742
sg_55048_1,0.22043256010704737
sg_5173_2,0.15605473304052478
sg_2533_3,-0.006222658855436696
sg_126432_1,0.007343017713824399
sg_222962_4,-0.16688467105548535
sg_10459_3,-0.11466842174498015
sg_91647_3,0.11948310965868028
sg_1346_1,0.1805427043805326
sg_92399_3,-0.014192379660504822
sg_860_2,-0.005350000954090543
sg_4605_2,-0.17451234273267238
sg_728113_2,-0.0320373912484711
sg_389852_1,0.0653603923559742
sg_51265_1,-0.039754074646780685
sg_79697_3,0.049404370646222676
sg_27079_2,-0.19564029782205414
sg_4717_3,-0.1991466453129165
sg_158434_3,-0.1797107766408996
sg_55652_3,0.08628791611397087
sg_6548_3,0.0023198204649122096
sg_51385_1,0.34715884620348597
sg_353497_3,-0.10157895566869375
sg_283238_2,-0.02463201421179938
sg_26512_1,0.17790954507103698
sg_60385_1,-0.14287583977663385
sg_5881_3,0.15043797676725984
sg_961_4,0.029475569799465917
sg_3892_3,0.23314519741751435
sg_79902_1,-1.2625311935555803
sg_150372_4,-0.06230677412260101
sg_10404_3,0.01824290266371755
sg_1215_2,0.08606297780608618
sg_55602_4,-0.026953311998846808
sg_4909_1,-0.1458297785588539
sg_NTC_520,0.016000729709220698
sg_90874_2,0.1619942603029084
sg_8548_3,-0.05708332995574156
sg_56903_2,0.012605406080075553
sg_4948_3,-0.04637169864434365
sg_27092_2,0.11982373728646707
sg_79175_2,-0.06831963655020833
sg_64180_4,-0.04465293557861352
sg_57593_1,0.05327749457464283
sg_10501_2,-0.047711510925826206
sg_2797_4,0.03796199259957081
sg_4088_2,0.07350635336996761
sg_83892_1,0.0004109924370523342
sg_10533_4,0.07166228562371722
sg_3198_1,-0.07445443936647543
sg_3029_4,0.060039635772900446
sg_267002_4,-0.03510246704934436
sg_94101_1,0.039091817498494136
sg_60386_4,0.10276359441046604
sg_10114_2,0.11872045128664965
sg_5630_1,0.1753539990806078
sg_79630_4,0.008626375202204982
sg_59352_3,-0.007515888573943138
sg_25851_2,0.014843848407185637
sg_400359_4,-0.19900267910996156
sg_51455_1,0.30615970556686045
sg_9754_1,0.03850587888153809
sg_9360_4,-0.14742380016139223
sg_55207_4,-0.013910823572953503
sg_150372_3,0.08386523123621048
sg_10380_2,-0.22764240114981915
sg_83874_1,-0.028148949219473637
sg_22917_4,-0.018122894412102162
sg_8894_4,0.1644725877455101
sg_155061_1,-0.1762181280063792
sg_10225_2,-0.060505998223655474
sg_116512_3,0.013916720788424963
sg_54866_3,-0.05930320552409689
sg_6430_1,0.053567231858526715
sg_23197_4,0.1274819485231012
sg_1106_2,0.08569569000418227
sg_445582_3,-0.21590519983654335
sg_4319_3,0.16625407500923978
sg_400410_2,0.09617467604726805
sg_401265_4,0.19951329344323313
sg_4881_1,-0.03179626996909965
sg_23352_2,0.1503918721766766
sg_100289561_1,0.14472080048200553
sg_7441_4,0.06565129659029068
sg_653857_2,0.05547130834756027
sg_353322_3,0.05620937623496068
sg_729355_4,-0.06413925133068282
sg_23174_3,-0.03809575862016561
sg_27109_3,0.05281507477142611
sg_118_2,0.02091489234429474
sg_23033_2,-0.004925273887902808
sg_347735_4,-0.06688377719719797
sg_10321_2,-0.1428148887995931
sg_390064_1,0.05969085210056388
sg_84553_4,0.07122408160092154
sg_51014_2,-0.09668171364014358
sg_55749_2,0.010250515246721315
sg_6524_4,0.02155517604110375
sg_92140_4,0.16076438076487318
sg_653499_2,0.17516019132439273
sg_150786_1,-0.015502527866301085
sg_55876_4,-0.13452914972833274
sg_1420_3,0.12751749415435992
sg_10535_4,0.23708917792639167
sg_220963_1,-0.06665352979114245
sg_10887_2,0.15143228640258893
sg_223_2,0.02342834711673185
sg_8383_1,-0.07735970679665718
sg_8038_1,0.08824727603146072
sg_548593_1,0.06446733177407986
sg_NTC_714,0.016000729709220698
sg_80135_2,-0.008426032256862219
sg_7222_3,0.19246051773779238
sg_56169_2,-0.10504760375378257
sg_5230_2,-0.18581981169349057
sg_343_4,-0.04476017627685118
sg_10720_4,-0.1395195759889362
sg_574414_3,0.07253207330886513
sg_152_3,-0.08374914373979069
sg_80310_3,-0.12309992586437338
sg_1465_3,0.14839961212011557
sg_147807_2,0.005119030113546245
sg_5009_2,-0.10283862739700403
sg_84189_2,-0.03833291984556246
sg_1870_3,-0.044451174205035526
sg_129049_4,0.19783127943132647
sg_261734_1,-0.02252415724282576
sg_57613_3,-0.13966012869554933
sg_645745_1,0.25681701064759377
sg_1582_4,0.07507578418946581
sg_NTC_141,0.016000729709220698
sg_1559_2,-0.17362912926428797
sg_22795_3,0.08286008338238633
sg_84458_4,0.004476593425986743
sg_90990_4,-0.022896195708083513
sg_116512_4,0.00895468047996969
sg_1663_1,0.3744043706361433
sg_3735_3,-0.20579631953023492
sg_84340_3,-0.728944779958403
sg_5499_4,0.0412709065503421
sg_123720_2,0.04975373117719381
sg_199870_2,0.13696578090941805
sg_135112_2,0.019490331977605614
sg_100533467_4,0.04635878202461346
sg_643365_2,-0.028771581853274285
sg_267002_1,0.06417046730304814
sg_2977_1,0.11093077251390371
sg_284273_3,0.10097993193038854
sg_7565_2,0.07007829013055905
sg_28992_1,0.11374658843163629
sg_256364_2,-0.021983353783379667
sg_22904_2,0.20099347044004223
sg_23361_3,0.22086224211742508
sg_343990_2,-0.07494974177758032
sg_9810_3,-0.053194646746313176
sg_4052_4,0.06999860207239493
sg_8227_2,-0.01720063237188588
sg_4489_4,0.2072268497707749
sg_647087_3,0.07566168005924703
sg_91662_4,0.053831372712645306
sg_115557_2,0.0258324558502953
sg_2833_1,-0.0893068180358863
sg_23216_4,0.06554345467158962
sg_390260_1,0.14965849566238093
sg_1794_4,-0.16649409620819966
sg_NTC_69,0.016000729709220698
sg_26511_4,0.06147748558149191
sg_92747_2,0.14004475964545038
sg_400165_4,0.0822626263725207
sg_23065_4,0.01826368177760449
sg_6509_1,0.1975321215538937
sg_51463_1,-0.1955543260578035
sg_3309_4,-0.6781492928633351
sg_23512_4,0.11079841441396596
sg_81300_4,0.10565440662395087
sg_256643_1,0.02965415535968967
sg_26152_4,0.09669152900183767
sg_85415_3,0.10172992495450436
sg_337878_3,0.02237568512106452
sg_339_1,0.0739965357398418
sg_653073_4,-0.3108268303025359
sg_57715_4,0.0011623861620829543
sg_203562_1,0.07135175879096614
sg_8165_3,-0.24056237522067989
sg_80213_4,0.005334877152108328
sg_2205_3,-0.062066128024588815
sg_10768_3,-0.2569836660038069
sg_6404_1,-0.0931755975096639
sg_283238_3,0.04612202465791489
sg_4804_3,-0.09746300535204462
sg_84298_3,0.1989356808566213
sg_27299_3,0.04152350363475504
sg_59285_4,0.04685760985730311
sg_23779_2,0.09996720149188706
sg_861_4,-0.0811640087107654
sg_399814_3,-0.0031214960298236345
sg_3171_3,0.05874852878182674
sg_2168_2,0.10211449775791795
sg_126070_2,-0.09772436859474264
sg_27145_1,-0.026807688972849335
sg_245913_1,-0.027975036394549322
sg_1839_4,-0.06057238661730689
sg_26696_4,-0.027830461826380427
sg_10456_3,-0.646274514228459
sg_81623_3,0.07519845786489295
sg_140902_2,0.1969040139544845
sg_1952_4,-0.026004652274268642
sg_205428_3,0.008769898274837772
sg_682_4,0.07617782377325574
sg_165082_4,-0.23382655016983978
sg_3661_4,-0.05686223286733676
sg_1308_3,0.2808419671579403
sg_57864_1,0.0986663613028807
sg_54658_3,0.07681967677258146
sg_5251_1,0.025950787563629743
sg_9878_1,0.06458127905866501
sg_57787_2,0.09365877733407475
sg_100507003_3,-0.010139689726288828
sg_64084_1,-0.039254428575033654
sg_56650_4,0.1672838776016643
sg_285668_2,0.11182658207595268
sg_652968_1,0.3560999502023407
sg_4485_1,0.20092124525181404
sg_55914_3,0.03839493220719019
sg_64960_3,0.42559252892708527
sg_23762_4,0.061135860647105175
sg_343169_3,0.054855283419869144
sg_22839_1,-0.04568006508463722
sg_10048_1,0.09445967862535402
sg_84867_1,0.0435179935002961
sg_5481_1,0.009219708345869168
sg_55214_1,-0.026585404195192962
sg_79959_1,0.11120200637677806
sg_29068_2,-0.03946460876565268
sg_8115_4,0.04489058420188016
sg_58517_1,-0.49514275338410346
sg_23505_2,0.049407357798661775
sg_11127_2,0.13621055993727632
sg_152756_3,0.06811395748627729
sg_248_1,0.11969640896422423
sg_NTC_664,0.016000729709220698
sg_26227_2,0.04843101423737563
sg_84103_3,0.12753819492008867
sg_3735_1,0.2541626776765396
sg_5604_1,0.06764099655606247
sg_9955_1,0.183277428120862
sg_114898_1,0.014009578621823504
sg_92196_1,0.10591567213274812
sg_8674_4,0.1152374820483633
sg_150681_1,0.05724860615315931
sg_63027_4,-0.07663864682328211
sg_197335_3,0.03573075810929201
sg_23152_4,0.12645182104873426
sg_79901_3,0.05556125737141532
sg_4790_3,-0.10289210625708409
sg_5168_3,0.14919785809314975
sg_83878_3,0.11009705480282779
sg_8558_1,-0.02939085554437045
sg_286343_4,-0.09725940444910074
sg_148066_2,-0.081821365555918
sg_3670_1,0.04604560697649873
sg_3603_3,0.16266693149162628
sg_9751_1,-0.02843049123827938
sg_NTC_583,0.016000729709220698
sg_387521_3,-0.10773649027887137
sg_23109_4,-0.17022218853805957
sg_392138_1,0.27055261993759233
sg_25833_4,0.1585370262633561
sg_128368_2,-0.0833018226893038
sg_84069_4,0.050513788689979564
sg_317_1,0.027016822511881554
sg_3872_2,0.2844650968037082
sg_1617_4,0.008026188496244108
sg_4317_2,0.012374184397982999
sg_493829_4,0.21273450166866506
sg_54797_2,0.24762649483198446
sg_26493_3,0.04019354321463264
sg_94103_4,-0.15824074078172878
sg_10445_3,-0.6976119383930799
sg_126_3,-0.017071594979372124
sg_5175_2,-0.11955375694287496
sg_148266_3,0.1300634402951566
sg_23127_4,-0.0027579724254657156
sg_10526_1,0.19250166733274113
sg_85313_1,-0.37466174862492785
sg_5833_1,0.03546635569564785
sg_23646_1,-0.1723562714956494
sg_64744_1,-0.00850160289217108
sg_11309_3,0.17381091320932002
sg_25799_1,0.022470468377635024
sg_9241_2,0.23548290064349425
sg_389676_1,0.1799506670898014
sg_8843_3,-0.044078268309076477
sg_5096_3,0.055571388318210915
sg_6913_3,0.030265323747948915
sg_9088_2,0.07377223655865424
sg_92140_1,-0.10578845848894301
sg_54331_1,-0.11371018872219968
sg_100141515_4,-0.05361913534764916
sg_202500_1,0.13479619560280376
sg_65124_1,0.17784808865798735
sg_140_4,-0.17862624681859748
sg_317703_1,-0.10821649752810232
sg_5506_3,-0.10040810401312918
sg_148823_1,0.07595317469960183
sg_57007_4,0.06613573636096247
sg_1088_3,0.07929718508753096
sg_284406_2,-0.040506469142814874
sg_79095_2,-0.005152489050177043
sg_26051_1,-0.03466766413021166
sg_161823_3,-0.006717832628901986
sg_84818_1,0.1581451602359019
sg_80759_3,-0.044733767793720236
sg_53822_2,0.17119026901134524
sg_23621_1,-0.04520987402154365
sg_8863_2,-0.036366074844141366
sg_81691_4,0.17152877544712603
sg_2979_4,-0.2019742602856969
sg_9363_4,0.02516839085478085
sg_220107_1,0.10472594537297238
sg_81029_2,0.09596220784217804
sg_5005_3,0.1307491003502633
sg_25962_2,-0.2943150151868334
sg_219595_4,-0.051577821026625975
sg_662_4,0.10159405767155968
sg_5145_4,-0.05456701368720826
sg_57609_1,0.20130655243073817
sg_124538_3,-0.17992751829276765
sg_202018_4,-0.22407847180069743
sg_92259_1,0.19932067250527943
sg_10409_1,0.21485364634883544
sg_60436_1,0.22830787111041745
sg_9768_2,0.09607463095652946
sg_123722_1,0.028664877604600167
sg_117583_3,0.06129658220666084
sg_5893_1,-0.019309231838059607
sg_10535_2,-0.04823681166492427
sg_NTC_182,0.016000729709220698
sg_11119_2,-0.020132829088775384
sg_3195_2,-0.09616801388906024
sg_100287399_2,0.15717547325035966
sg_81631_4,0.19598577298457007
sg_84134_3,-0.02676531299733703
sg_23359_1,0.06076380248568444
sg_728392_2,-0.32570285983353714
sg_6344_2,0.09555789816960963
sg_89845_2,0.10525071726902185
sg_56126_1,0.051449181182360484
sg_55231_1,0.13509375954280886
sg_5498_3,-0.02234345486022558
sg_5988_1,0.016153111254418522
sg_29946_4,0.21728963069138815
sg_23117_3,0.00987318626608399
sg_23436_1,0.13594796438141166
sg_23528_4,0.08568901627635823
sg_440730_1,0.13330358550806953
sg_4661_3,-0.007148906327727477
sg_51042_1,0.2738946137836002
sg_84928_3,-0.049944411645252706
sg_196477_2,0.18252787186061245
sg_2730_3,0.011570437886732302
sg_165215_3,0.042541564361777584
sg_166348_4,-0.005122646423170521
sg_89849_2,0.294007674979219
sg_285588_3,0.02537065691778381
sg_79903_2,0.12679962148332916
sg_401667_2,-0.13375719416293994
sg_90693_2,0.03421295555140495
sg_5571_4,-0.0232854968039159
sg_122876_4,-0.14881556021926534
sg_148979_4,0.12118409750409229
sg_119682_1,0.00406659863034811
sg_55188_1,-0.1485795832524508
sg_7161_1,-0.05596581940878524
sg_8815_3,-0.9834140104945841
sg_51652_1,-0.3549853791126703
sg_151871_4,0.0789303495439912
sg_3075_3,-0.062183923005409564
sg_54972_2,0.5090354509459922
sg_9501_1,0.11013250998256795
sg_6772_3,-0.08719998201058966
sg_60495_2,0.1330198154544209
sg_9516_1,0.02167438057383707
sg_100996648_4,0.09644006127814418
sg_4798_2,0.10304986975447984
sg_4060_2,0.07478236009964388
sg_22839_4,-0.10007624899257846
sg_63897_2,-0.1441712538199053
sg_51433_1,0.2361892396361353
sg_90411_2,-0.0069968346410948165
sg_79148_4,-0.15286543185069756
sg_219988_1,-0.08864574072843155
sg_2913_1,-0.09743699898584804
sg_10813_3,-0.30933214009564725
sg_122945_3,0.0059012024473254435
sg_1009_3,0.043276970854264185
sg_348793_3,0.028241839372103804
sg_127253_1,0.10366701699321512
sg_946_3,0.028210268651976424
sg_54360_3,-0.09979637936412607
sg_5325_4,0.12382308192267405
sg_23621_4,-0.09080154964861827
sg_148014_1,-0.04261677794929784
sg_128954_3,0.20266513081018142
sg_65987_1,-0.12727009543635015
sg_9348_1,0.22060051400732764
sg_8731_3,0.43280986898195
sg_84734_2,0.1497063825271567
sg_9851_1,0.07848030466219619
sg_134548_3,-0.061401898907045935
sg_8470_1,0.04861236708736645
sg_51030_4,0.0244496871766301
sg_219432_2,-0.3407581961145374
sg_119692_2,-0.08596859594665208
sg_2886_3,-0.10364535084326652
sg_506_1,-0.15526952616560108
sg_9033_2,0.0005683954946568703
sg_11245_4,0.08192249889508643
sg_259232_1,-0.03879736662610629
sg_5991_1,0.010289183383602922
sg_57459_4,-0.1750614653086582
sg_151242_2,-0.12972532807100828
sg_11069_1,0.007135283029788228
sg_80312_3,0.09518598970496993
sg_254528_3,0.07934113612625142
sg_1786_2,0.3836051403800822
sg_348980_3,-0.00818422501284186
sg_30846_1,0.08672956981106525
sg_2208_1,0.04191218090321005
sg_23013_3,0.2233690214634639
sg_26137_1,0.010574319038744118
sg_64151_2,0.1737676551472723
sg_169841_2,0.05841341813346729
sg_28511_3,-0.09472965112787606
sg_9168_4,0.031234694200806826
sg_140807_2,0.1323868055067773
sg_9658_3,0.10869307949885816
sg_10066_3,0.14724019223600157
sg_123263_2,-0.15158383720054072
sg_221786_2,0.01739084431197635
sg_8357_2,-0.11549740771404604
sg_8780_4,0.13016912810201675
sg_55262_3,-0.09915810235481626
sg_3140_1,0.04715227012367111
sg_9813_1,0.003297106963205388
sg_26235_1,0.1071972677053889
sg_10608_1,0.058241894116511136
sg_390152_3,0.15205749121652265
sg_100463488_3,0.03532936691803719
sg_5874_4,0.009118079884323473
sg_50484_1,0.10314466085937068
sg_998_1,0.15084938603449283
sg_51299_3,0.021433910685725525
sg_144568_1,-0.009325858337984046
sg_140612_2,0.0670889552354142
sg_6747_1,-0.12850244166521602
sg_339500_2,0.1765882144650696
sg_50944_4,-0.09738317367016179
sg_642446_1,0.01813836143297575
sg_388135_1,0.00896029377267215
sg_54802_2,-0.21273870085585186
sg_51032_2,0.03170661870271256
sg_5293_3,0.015536594657953243
sg_9900_1,0.055734121522492436
sg_25763_1,-0.018405136918341485
sg_55612_3,-0.31359840325324106
sg_133418_4,0.25264785041906684
sg_7054_3,0.13181824493550104
sg_3293_1,-0.01720775721873755
sg_8263_4,-0.11771004893989453
sg_115708_4,-0.7065813803831166
sg_23277_1,0.044138715950335326
sg_84676_1,0.0793181639796849
sg_23157_2,-0.19223199462826476
sg_389158_1,-0.09137612724036132
sg_5451_4,-0.25220029545105294
sg_343637_3,-0.1492626609485561
sg_1827_1,0.0587336272403059
sg_9562_4,0.04596082616513081
sg_6847_2,-0.03059926664254165
sg_160_1,-0.17004224150119862
sg_100528017_2,-0.08006016602580743
sg_124274_3,0.04877551656062824
sg_6874_2,-0.26334622284816733
sg_4324_4,-0.08277939264744591
sg_5269_3,0.18665492822810978
sg_81797_3,-0.025613799441601557
sg_93589_4,-0.04649076477395919
sg_57704_1,0.2095133906731973
sg_10089_3,0.1409836575395079
sg_401335_1,0.062138922380995845
sg_182_3,-0.05148363997421655
sg_222894_2,0.06543416118154284
sg_2785_1,0.024604519936895993
sg_2331_2,-0.16167668380150457
sg_58_1,0.3321683992708935
sg_339105_2,0.01820654294604632
sg_2593_1,-0.0006440565110924223
sg_9489_1,0.21993197909390247
sg_6167_3,-0.3132852153531803
sg_342898_2,0.049312628396589606
sg_23325_4,0.04097237786417979
sg_79741_4,-0.2031236966009084
sg_202243_3,0.04655833840486255
sg_58508_3,0.08432108709655309
sg_388336_3,-0.04190877949106386
sg_51652_3,0.28691171159311796
sg_3843_4,-0.12620182432971577
sg_9702_1,-0.16474296689686624
sg_3815_4,0.13043254347633082
sg_29941_1,-0.07837170691517895
sg_7066_4,-0.19923242211785852
sg_1907_3,0.06877558859059234
sg_114928_3,-0.03247920590345395
sg_317_4,-0.03277545732967643
sg_140834_1,0.08006218658141022
sg_51155_2,0.057505435415032766
sg_27127_2,0.08513803352272921
sg_55700_2,-0.1523878233810568
sg_728279_3,-0.5978969307000377
sg_6354_3,0.03374775024308746
sg_254122_4,0.08482870316066694
sg_5017_4,0.08687008181227687
sg_8187_1,-0.01498864392864015
sg_126917_4,-0.032222208144567055
sg_9107_4,-0.08980393086495328
sg_388931_2,0.029653821942502854
sg_3054_1,-0.42270360429316783
sg_9817_3,-0.17571449815230697
sg_80760_3,0.07145068704365512
sg_341346_4,-0.022981446847713877
sg_5028_3,-0.03845123095454166
sg_91283_4,0.14560573343662767
sg_137492_4,-0.3662266437264142
sg_NTC_180,0.016000729709220698
sg_27287_4,0.2098632397337925
sg_55889_3,-0.06858961766587963
sg_93979_3,0.13982422934178299
sg_5270_3,-0.01963483240331267
sg_94115_3,0.32983853463256746
sg_10197_1,0.16129218847468443
sg_55344_4,-0.05017908054548499
sg_4482_1,-0.09651108908494303
sg_23284_2,0.013122362209844316
sg_84952_1,0.1583642986124172
sg_65982_3,0.06428672187924184
sg_23401_3,0.06588970535383895
sg_51603_4,-0.03448716968322747
sg_56652_1,-0.6543547813359712
sg_3357_2,0.020179658539493307
sg_341277_4,0.03503231143847753
sg_65263_3,0.04944007746160646
sg_57134_1,0.012951643163408648
sg_79622_4,-0.21353322331685012
sg_55573_4,0.0453383887871604
sg_84305_3,0.009529672039821326
sg_6677_4,-0.09068482924341513
sg_80045_3,-0.12487321003781854
sg_27349_3,-0.028501329056613064
sg_221391_4,-0.07620628438311605
sg_7762_4,-0.05610492240733636
sg_54617_2,-1.0168604324110206
sg_55684_4,0.02976374489009798
sg_23378_1,-0.01099837729389314
sg_56918_2,0.09221180291849457
sg_10069_1,0.1046859438257094
sg_116150_2,-0.09700574308404249
sg_2145_2,0.05150992418322195
sg_3248_3,0.026761341121051364
sg_54790_4,-0.0879241749298614
sg_6775_3,0.06790613942605266
sg_226_2,-0.02142276449761681
sg_53827_2,-0.010254702046204961
sg_4234_1,-0.35021805989868965
sg_7072_4,0.1323230823145057
sg_7711_4,0.12444075916580621
sg_51043_4,-0.07977328606314556
sg_9742_1,0.07581852069214567
sg_86_1,0.23662481356540385
sg_30836_4,-0.13750330557157397
sg_5108_1,-0.08526386170671375
sg_22932_3,0.13811627994656722
sg_283238_4,0.14057571602939972
sg_9113_3,0.09477400316640755
sg_2967_4,-0.13634346098913142
sg_8481_4,-0.06342749470475934
sg_81610_1,0.21839468807295323
sg_811_3,0.04239373143730578
sg_55561_2,0.10588819259924026
sg_6913_1,-0.003266902914613134
sg_59348_2,0.13605807092098351
sg_56241_1,0.06730880322500782
sg_24140_2,-0.14954784783015282
sg_4254_2,-0.10198699028027702
sg_79001_3,-0.05138663599529303
sg_114792_3,0.16569032607400197
sg_80195_2,0.06367082740079336
sg_1173_2,0.1862086214158572
sg_389692_4,-0.253040690210969
sg_NTC_537,0.016000729709220698
sg_83690_1,-0.04314790319860287
sg_NTC_291,0.016000729709220698
sg_11183_3,-0.09142857926541446
sg_1438_2,0.02648475459392243
sg_54927_4,0.0337420038054819
sg_285172_2,0.01960102438874041
sg_5972_4,0.05564991300485837
sg_50615_2,-0.018158468085781896
sg_286753_2,-0.020916148080606153
sg_27141_4,0.13436560100156586
sg_196500_2,-0.07500875889788398
sg_57530_1,0.09324509313325134
sg_5493_1,0.16573300039357758
sg_285877_1,0.24731971074641618
sg_90355_3,0.0035352176193665357
sg_56667_2,0.16543183613258508
sg_8347_1,-0.01900299687461277
sg_9287_3,0.05796230910321869
sg_10245_1,0.10613015715372524
sg_23193_2,0.0398541015497148
sg_335_4,0.020454907638265667
sg_7133_3,-0.01042866756189563
sg_27072_4,0.10820011640683415
sg_23439_3,0.07294619438107915
sg_23254_2,-0.0932964219894109
sg_55717_2,0.05774440474219883
sg_80975_2,-0.10825006011842786
sg_120892_3,-0.0749252036422823
sg_203447_4,-0.06450004643573418
sg_83959_3,-0.02672041522408836
sg_10385_3,0.041814827206378524
sg_8884_4,0.06580206136807341
sg_730005_1,0.08899661361325789
sg_56062_3,0.19940321719416343
sg_1960_3,-0.05179413918405973
sg_55854_4,0.015537516952844124
sg_200312_3,0.12652721760184982
sg_220972_1,-0.08680961803785246
sg_841_3,-0.07102459563918587
sg_129684_3,0.09866676369080088
sg_51263_2,0.2029972381822852
sg_5336_4,-0.10628307754484129
sg_NTC_975,0.016000729709220698
sg_253012_2,-0.0641130755737044
sg_1508_3,0.04805913403219686
sg_121364_1,0.1681845268922803
sg_8632_2,-0.13581937672987615
sg_11224_3,-0.10523113324286203
sg_221960_1,-0.00026195653143560454
sg_646625_1,0.09566434040169144
sg_147660_4,0.16324200625375446
sg_26153_3,0.1473579704347201
sg_23659_4,-0.11656801435303427
sg_NTC_165,0.016000729709220698
sg_23640_2,-0.00614727450823355
sg_8797_2,0.017182419271650307
sg_79946_1,-0.048372749963549955
sg_53630_1,0.08890101448450355
sg_124817_4,0.1374797024848615
sg_10781_4,-0.10780735444844816
sg_84707_4,-0.07260554777699549
sg_10237_2,-0.05279299774523821
sg_100507607_1,0.11423811815946074
sg_221955_4,0.17662277349395436
sg_2332_3,-0.0705473461434613
sg_8728_1,0.1437618320162549
sg_23592_4,0.32874254145211096
sg_83942_4,0.016088099666331294
sg_9924_2,-0.018955482238276224
sg_7913_4,-0.03175768919372668
sg_9576_2,-0.08685682644276549
sg_57369_2,0.13965193004136153
sg_NTC_743,0.016000729709220698
sg_51759_4,-0.07585137283307655
sg_124857_3,0.006847845049702454
sg_23258_3,0.1744521605160197
sg_254394_4,-0.08640066541286506
sg_442319_2,0.14743398549503986
sg_5778_1,0.07767836746916186
sg_51170_4,-0.07809057515584981
sg_116236_4,-0.16531954984804537
sg_345079_1,-0.22891551299588447
sg_222553_2,0.03112279602542346
sg_9377_2,-0.08219568431531019
sg_219333_3,-0.17928403827321768
sg_91133_3,0.04189867226253091
sg_1847_4,0.012502397836591904
sg_27111_4,0.029642136817081884
sg_26030_2,0.22895517601320617
sg_64421_3,0.08526376956606593
sg_90293_4,0.0017189234882804862
sg_30008_3,-0.09136166788863072
sg_146779_3,-0.13182965028973773
sg_2146_4,-0.42105014432730675
sg_84236_3,-0.00978889372964193
sg_7462_1,-0.05231679691535501
sg_54925_3,-0.04993269551393158
sg_647042_2,-0.21275568767394518
sg_653145_1,-0.09012923991776003
sg_58496_1,0.1447203875241943
sg_9682_3,-0.10728814147994103
sg_79269_2,-0.1151252834747615
sg_246_4,-0.030982267904393273
sg_219770_3,0.07265385726125215
sg_51111_1,-0.15380736981111828
sg_199692_3,0.11955934202013643
sg_722_4,0.024493680251959443
sg_219681_2,0.06297230736012369
