sgrna,MCF7
sg_1141_4,-0.415555818938412
sg_128209_2,-0.056310039827427626
sg_26472_4,0.27727361324719185
sg_9215_4,-0.04531729376890293
sg_143187_4,-0.018215250005224067
sg_829_1,-0.0973031975080122
sg_203859_3,0.043765064996473556
sg_202500_2,0.24917757568337282
sg_51619_1,0.3214949551882078
sg_55599_2,-0.04543574710715944
sg_81318_2,-0.052155206718289555
sg_51463_1,0.31319491737982086
sg_1196_2,-0.05528082984309406
sg_439_3,-0.09032214169583533
sg_10238_4,-0.8639156981069519
sg_85025_3,-0.29196749077943684
sg_100507170_4,-0.04921258288212304
sg_22881_4,-0.4022099746855811
sg_221078_4,0.03534858891624753
sg_404552_4,-0.10980919083339061
sg_415_3,0.11873491465452782
sg_5737_2,0.02516178038247942
sg_1388_1,-0.0783418165944702
sg_3560_4,-0.1692209006580987
sg_80227_1,-0.29077278914903854
sg_860_1,-0.1162709287705711
sg_10827_3,-0.07610039867195251
sg_58529_4,0.07576007250568864
sg_5618_2,0.017117675075019663
sg_6620_3,0.10229583094960662
sg_1119_2,-0.4181619271490499
sg_5442_1,0.046185645805063624
sg_140901_3,0.3203288855509519
sg_6542_3,-0.5364030747905939
sg_57665_1,-0.2711349937713342
sg_125476_3,-0.06476381101031409
sg_10266_1,-0.006551732345030072
sg_10875_2,-0.020260131673550875
sg_11001_1,0.05029813074061596
sg_NTC_592,0.017723796620902545
sg_9947_3,0.13538032366297584
sg_641654_3,0.6135049089516825
sg_27300_4,0.0942102418131674
sg_64850_4,0.2743987523573039
sg_1500_3,0.011543988206300693
sg_347404_3,0.03800750871968184
sg_322_4,-0.09536219923617872
sg_5321_3,-0.12938836235358755
sg_9098_1,-0.06690083490004345
sg_85319_3,-0.019884716958170755
sg_80059_1,-0.3166526167109875
sg_91304_1,0.1656772336639527
sg_79797_1,-0.11339065817618874
sg_8715_3,0.05141313489246923
sg_1951_1,-0.09392257426319614
sg_55660_1,-0.06291021729878904
sg_56245_2,-0.035974920190134506
sg_10747_3,0.17067975048930334
sg_1539_1,0.06366018459633577
sg_157927_1,0.1474074183446532
sg_79961_4,0.001632386983034615
sg_5535_2,-0.02235275545345549
sg_29999_3,0.0856085849198637
sg_84307_2,-0.06028346334187427
sg_56895_3,-0.15219680629031251
sg_9088_2,-0.038189479293908084
sg_987_2,-0.13960875311643375
sg_402_1,-0.256732545073204
sg_7589_2,0.18542489092930595
sg_118490_1,0.11555155452047744
sg_113540_4,0.0811028113452783
sg_147929_2,-0.23463307579057754
sg_54760_1,0.1279804208284226
sg_79334_1,0.012587672577067307
sg_203102_2,0.018608938905159203
sg_64843_3,-0.015871844021290285
sg_51762_2,0.06768608515876813
sg_90665_3,-0.10370879880894482
sg_1278_1,0.013372026175268448
sg_341567_4,-0.06671619248146929
sg_57580_2,0.16696849335430747
sg_84261_3,0.23354307304562694
sg_5871_1,-0.0732301198276614
sg_10782_1,0.1406235318601926
sg_259240_2,0.3457275810626942
sg_56920_4,-0.05994273923324663
sg_22992_2,0.4612269899356706
sg_1155_3,0.21901199682141495
sg_2912_3,-0.048997910675831445
sg_57188_3,-0.0949023436264688
sg_51533_1,-0.07301769673752512
sg_6310_2,-0.05122057547631249
sg_285282_4,-0.006143364319278512
sg_1040_2,-0.02097602002898208
sg_150681_2,0.07932888957004582
sg_1891_4,0.020452801222732932
sg_286133_2,0.40711561266514534
sg_161497_2,0.22807681317858053
sg_5834_1,0.0023587003540145243
sg_23400_1,-0.06355206066874275
sg_80129_1,-0.055230457395231296
sg_26149_4,-0.3824588998166201
sg_100287178_1,-0.1787126719676832
sg_56953_2,-0.29290622508007835
sg_1266_2,0.2033012766970211
sg_3445_1,-0.0983202719445094
sg_83878_1,0.04601490189491593
sg_4000_1,-0.027611608560301787
sg_64135_4,-0.07883497364731776
sg_7328_2,-0.5733899972986214
sg_119772_4,0.001384849100213463
sg_4036_1,-0.17835352371757732
sg_5511_2,0.1520407455072782
sg_56975_2,-0.34622354393696936
sg_146395_3,0.3384307976403883
sg_56659_1,0.077113512474237
sg_6386_3,-0.20986528195798684
sg_51550_1,0.17138245428089924
sg_54497_1,0.10061381367309694
sg_79671_1,0.18962247245996908
sg_122525_2,-0.12228261118354586
sg_79767_1,-0.11315075636684688
sg_402055_2,0.1474784641334753
sg_729288_1,0.2812699078841558
sg_8878_1,0.1382439212530199
sg_51571_1,-0.36832222036486906
sg_81341_4,-0.0010939633307273725
sg_401265_2,0.06729158974159588
sg_55596_1,-0.10139048940626566
sg_375449_3,0.04477085793704291
sg_163_4,0.14949068687327366
sg_119587_3,-0.08463524597525932
sg_2798_3,0.2442323335009826
sg_28988_4,0.5169265698001195
sg_100130958_2,0.12197636687750632
sg_84450_4,0.009870757436935067
sg_337975_1,0.2507188236634015
sg_149986_2,-0.21712426061212736
sg_163154_3,0.033206149261166676
sg_23277_2,-0.14806305596955815
sg_6300_1,0.007728143641433675
sg_6038_3,-0.033930883679977944
sg_389396_4,-0.06186080502570695
sg_84286_2,-0.02222828115384117
sg_1046_1,0.1008845147031962
sg_7071_4,0.1609904448786316
sg_284948_1,0.09774902470073443
sg_3996_1,0.5585201245538598
sg_51175_4,-0.24701042221726802
sg_26051_1,-0.011573879759727502
sg_1615_2,0.01575882607088481
sg_63923_1,0.04898214364864177
sg_4733_4,0.19382367403108278
sg_353141_3,-0.04863299125023276
sg_130540_4,-0.18239632435473224
sg_2177_4,-0.5703490992814162
sg_129450_3,0.028507693571165012
sg_286133_3,-0.18395567357088402
sg_912_2,-0.05473096202270535
sg_9768_1,-0.27531851835307763
sg_63877_2,-0.0026234357723391583
sg_92747_1,0.062038569425086294
sg_55568_4,-0.15985836470045056
sg_644672_1,-0.029190608440882337
sg_5269_4,0.1596481644120606
sg_1209_1,0.10580577029436078
sg_3211_4,0.2611594321716506
sg_51474_4,0.07744263790154085
sg_154_1,0.03794927113412136
sg_57464_1,-0.053588766671059045
sg_9873_1,0.20086684460024687
sg_4821_2,0.17608787533732276
sg_9440_2,0.29370941008303747
sg_8539_3,0.11730531184305001
sg_653659_4,-0.3926458471012949
sg_115123_3,-0.07835846254633161
sg_51428_3,0.4746717052635803
sg_2011_1,0.17500611523501322
sg_56681_4,-0.04065451942098787
sg_55074_4,-0.0021094001837633283
sg_347734_4,-0.29161616475948304
sg_23644_1,-0.3980030279618125
sg_58526_2,-0.06164614265475198
sg_2194_2,0.0010701358755503404
sg_10615_3,0.10892628238885196
sg_727837_4,0.09700366468488839
sg_1392_3,-0.03386483195598903
sg_653641_3,-0.6687908576817571
sg_2898_2,-0.04480541923203577
sg_5724_2,-0.06905297336157834
sg_85403_4,-0.08965306331129508
sg_5701_2,-0.09419784005520063
sg_133418_1,-0.29121639563294893
sg_254042_2,0.2149142820595856
sg_100302652_4,-0.3080660422636656
sg_448834_3,-0.028696073757244568
sg_147199_3,0.06330969315842402
sg_3083_3,-0.023853854972865476
sg_310_1,0.12341894215103413
sg_64428_3,-0.10611883091187865
sg_54932_4,0.06304312184582195
sg_340075_4,0.28381992189277594
sg_23636_2,0.06075195517553375
sg_101929983_1,0.20218883208513058
sg_54676_2,-0.06240245618094962
sg_28952_1,-0.0171080210468997
sg_57470_4,-0.12471416644177927
sg_7584_3,0.13685319944639904
sg_23658_3,0.08912169807019749
sg_80267_1,0.060752359706056816
sg_30010_1,-0.020164721732117696
sg_647024_4,0.23534292752844183
sg_51385_1,0.48373222718138126
sg_79982_1,0.02110798872726297
sg_541565_4,0.1499600577018447
sg_65056_3,-0.10810822094647068
sg_117159_1,0.1304966631085767
sg_23546_4,-0.10139616054752451
sg_203430_4,-0.1395111596218359
sg_1553_2,0.2788329495314223
sg_9674_4,0.029116435796104557
sg_5108_1,0.024794694314237014
sg_221938_2,-0.09146245923568863
sg_10873_2,-0.0020536894869805263
sg_1768_2,0.12033457137316556
sg_6439_3,0.04549941927585483
sg_5789_2,0.05029012825611872
sg_27107_1,-0.3896359668066696
sg_2259_3,-0.19012250640436856
sg_221294_2,0.17567457000134168
sg_135948_3,-0.1506982936887526
sg_27034_4,0.003483455863730802
sg_10024_1,-0.2044774196760686
sg_29106_1,0.09794539721526052
sg_8702_2,-0.15686304214257965
sg_129530_2,0.2849890162214823
sg_80142_3,-0.15897082289227202
sg_11247_4,-0.1403381573500245
sg_57217_2,0.3243054569574378
sg_2303_1,-0.08198533767253827
sg_5900_4,-0.08918701720699185
sg_144811_1,-0.15327192112361615
sg_399473_4,-0.22148511540543997
sg_729250_2,0.1386357454886881
sg_401137_3,-0.07196318845295133
sg_7746_4,0.22427587377664887
sg_54934_2,-0.053626431876135604
sg_8622_1,0.01101895434634139
sg_257202_1,-0.10550710270560651
sg_100529241_4,-0.5849861415605097
sg_3984_4,0.0814477202441786
sg_338917_4,-0.027952247137955244
sg_83650_3,0.5050489859779886
sg_51062_2,0.24574362767992183
sg_6301_2,-1.1839362539506695
sg_63977_2,0.26085115687280075
sg_838_3,0.16438679208624452
sg_129880_4,0.0793765397806912
sg_643854_3,-0.43001837822609895
sg_11254_3,0.31773214615126727
sg_54825_3,-0.22230070126625945
sg_653583_2,0.17340248733528826
sg_168537_1,0.012149860753229266
sg_54952_1,-0.012202324327362242
sg_5414_4,0.010211559981292534
sg_27180_2,0.11283409565971803
sg_NTC_228,0.017723796620902545
sg_5145_1,-0.19566797400087033
sg_4116_2,-0.347121667764732
sg_10657_1,-0.528465344311336
sg_4799_2,-0.07356368224568396
sg_653282_2,0.4214285442055321
sg_57622_1,0.012417089335830866
sg_10435_2,-0.15654947878926698
sg_81554_3,-0.2893349799139914
sg_200159_4,-0.2256611474630827
sg_79023_2,-0.20262195293327087
sg_268_3,0.24906890397646747
sg_93624_4,-0.20225183501172292
sg_2045_1,0.17586616806715155
sg_144577_3,-0.30240164835885247
sg_100130613_4,-0.2002748053226247
sg_3895_3,-0.10553476635582665
sg_92610_4,0.01862442827983336
sg_26973_3,-0.4072381887136854
sg_22871_1,0.13905962209448502
sg_4985_2,-0.08602931883946915
sg_54466_2,-0.2949281354203429
sg_5126_1,-0.11384307368639246
sg_27189_1,-0.2009641138188503
sg_65121_3,0.00921046399904897
sg_1277_2,0.01999715024893845
sg_51147_4,0.06222108002243716
sg_56061_3,0.11574806858067607
sg_8348_3,0.2072111563365643
sg_347902_4,0.07652444187991886
sg_23361_4,-0.03057833368065839
sg_55920_2,-0.006792926554084422
sg_83985_4,0.11740247793106112
sg_3430_1,0.013412488390307847
sg_387836_4,-0.01340246612778245
sg_1447_4,-0.10637265569920418
sg_3753_1,-0.09717159971364464
sg_51200_3,-0.07968067277925073
sg_114798_1,0.47008561361657075
sg_2203_2,0.0033112365890606756
sg_55643_2,0.017086955493734048
sg_9456_3,-0.10793150519855355
sg_148268_3,-0.05768823218033254
sg_116071_2,0.10292065112149618
sg_145482_4,0.124022324366972
sg_64429_3,-0.2529775290424923
sg_9867_1,-0.09753755654403043
sg_55833_4,0.10852229514494907
sg_1633_3,0.25140276752706675
sg_3852_2,0.03094415968989246
sg_286826_2,-0.2415256660486563
sg_2531_4,-0.09753848209644653
sg_672_4,0.000790154350265769
sg_130074_1,-0.12951071717988258
sg_2169_1,0.13596776875527888
sg_375791_2,-0.1939939640216876
sg_117154_4,0.020765727752330813
sg_2018_3,-0.10746826230195491
sg_5152_4,0.1582821765600154
sg_100528062_3,-0.1606260616428173
sg_79415_2,-0.17961176023694214
sg_54_1,0.0039590711980770806
sg_64175_1,0.18836040447287392
sg_84498_2,-0.018997597674529076
sg_6843_2,-0.06441495850748719
sg_93035_4,-0.1190991796747074
sg_80777_3,0.08527797739517687
sg_1559_1,0.25374619342074706
sg_202018_3,0.22996135550791025
sg_93550_1,-0.05870510125629098
sg_10430_3,0.11770183027063333
sg_8905_3,-0.15773135850121844
sg_5995_4,-0.0014041193767833707
sg_51052_2,0.14909771478214262
sg_4255_1,0.1926820561559734
sg_403274_3,0.04627751752682734
sg_9515_3,-0.32135228028945306
sg_79370_1,0.19811202030420247
sg_29930_3,0.3407066569930281
sg_23098_4,0.1313814353649184
sg_84671_4,0.2264739812926488
sg_57148_2,-0.05564286170857909
sg_9542_4,-0.44269738087147453
sg_64211_3,0.0021865979777145276
sg_283871_1,0.14814425856277544
sg_91050_1,0.024572781962435952
sg_10201_3,-0.04654471828774089
sg_3797_1,-0.18688087944974607
sg_51393_4,-0.45431849672453234
sg_4987_4,-0.02516968919688567
sg_653145_1,-0.07897054598515288
sg_7075_3,0.05611167972124602
sg_83941_1,-0.049717442538530394
sg_5619_1,0.028983671312058115
sg_140710_2,-0.43645725759118903
sg_51512_1,0.06653916936006089
sg_728498_2,-0.18937450452686552
sg_6230_4,-0.6283710471903307
sg_91419_3,0.25649166337345014
sg_25980_3,-0.03467932022111203
sg_64326_4,-0.040310726843405136
sg_126626_1,0.174276870566485
sg_4166_4,0.6343950036932079
sg_1051_1,0.09524952525436292
sg_254973_3,-0.4593376727562154
sg_114991_4,0.2167500794652706
sg_2302_3,-0.10416629354375342
sg_22802_1,0.24273892676043243
sg_128869_4,0.04573234926307597
sg_339344_3,-0.13579798601345194
sg_64855_2,-0.09360564772518623
sg_516_3,0.3556564256263905
sg_90317_2,-0.08485160403389744
sg_2898_1,-0.013895911018881671
sg_7486_2,0.08071632851273461
sg_51347_4,-0.10247445408119987
sg_131450_2,-0.01040685615705228
sg_121053_4,-0.036591419000651625
sg_1793_4,0.07489006074746012
sg_988_1,0.3392748080649197
sg_170691_1,0.18741829705694638
sg_9881_4,0.01861163082383392
sg_80301_4,-0.07881825805460832
sg_255061_3,0.24919903818123348
sg_10467_3,-0.12993466309956547
sg_130888_4,0.119775947523838
sg_29933_4,-0.1820560758152415
sg_143187_1,0.103096519823382
sg_5279_3,-0.07946863753760047
sg_158_3,-1.4602619223256899
sg_57643_1,-0.11176965510138967
sg_116113_1,0.06685776136063443
sg_202309_2,-0.0631371371661762
sg_343071_2,0.13115230400487102
sg_57720_3,-0.13983390095844503
sg_285855_4,-0.3434467775297857
sg_284358_4,0.1321157126358649
sg_5309_1,0.051964368069962866
sg_117579_2,0.08083791418910394
sg_57143_1,0.018468397748136776
sg_10744_4,-0.017196669088872803
sg_4214_3,0.06233951660437148
sg_90_4,0.0711597692135769
sg_9649_3,-0.00564023198888185
sg_6905_1,-0.4144297600849862
sg_83657_2,-0.03293071239827016
sg_3978_4,0.1483083216332561
sg_646498_2,-0.1114539712956851
sg_152815_2,-0.2939835922848308
sg_10519_1,0.26736232266483195
sg_8513_1,-0.18707122548227328
sg_53336_2,0.12380150423431383
sg_11267_4,0.05980993337297086
sg_7761_2,0.031894657301050275
sg_NTC_795,0.017723796620902545
sg_2212_3,-0.053696296256916694
sg_63915_3,0.10007693422536476
sg_NTC_234,0.017723796620902545
sg_8455_4,-0.21674306473268337
sg_643_1,0.18130555966670914
sg_51196_1,-0.18740000624136258
sg_26285_3,0.09976654933951107
sg_3309_1,0.11468988582500506
sg_23198_3,-0.14871294303023364
sg_79883_2,0.21744539066277335
sg_9136_1,-0.16498861007158433
sg_5747_3,0.05865803662642798
sg_153579_2,0.1906129937556392
sg_7031_4,0.09545751151288193
sg_79759_4,0.12204248032399967
sg_56947_2,0.22904524578981686
sg_571_2,0.26875839770254006
sg_23024_4,0.15852001959691847
sg_997_4,0.26217586071143567
sg_286436_4,-0.21643036295707763
sg_30001_2,-0.28969993110144643
sg_64773_2,-0.05505914255012161
sg_220002_4,-0.07503094377280983
sg_10621_1,0.27315767858745993
sg_10376_4,0.015024685072089115
sg_64241_3,0.3202094308649927
sg_643836_4,-0.21876358176566504
sg_65083_1,5.54508821272795e-06
sg_11252_2,-0.09854243641068047
sg_100526842_4,-0.1048572577166888
sg_90167_4,-0.06797747910933721
sg_51302_2,0.25796538503067995
sg_11340_2,0.007925586536896049
sg_7102_2,0.1658245435889293
sg_178_1,0.04956884068527699
sg_440829_1,0.012094394656393448
sg_128853_4,-0.13824507704818956
sg_10397_1,-0.08520847359483569
sg_7469_3,-0.3304430015808045
sg_4585_1,-0.1432726901561617
sg_145389_4,-0.5219132033456582
sg_23195_3,-1.194023348062055
sg_30815_4,-0.08927243493752948
sg_5992_3,-0.07803504016280816
sg_9362_4,-0.003918485996697106
sg_158158_2,-0.07516433961356725
sg_25953_1,0.2683453710289313
sg_401024_3,-0.1008430409955628
sg_8664_3,0.31817502791634633
sg_158131_1,-0.21710312596891196
sg_51351_3,0.2684976999150828
sg_132864_1,-0.15563226586665915
sg_81031_1,0.05490040280251875
sg_729857_3,0.14290157024069153
sg_51809_4,-0.031365058545863383
sg_9997_2,0.23732524680801198
sg_NTC_226,0.017723796620902545
sg_1104_3,0.024953773265654976
sg_201456_3,0.18075234756650577
sg_138881_1,0.026655383000428662
sg_1852_3,-0.06799041133122358
sg_84928_4,0.039630906861052174
sg_65258_4,-0.005533919691897975
sg_6000_1,-0.018850436183549688
sg_3434_1,0.18669955229788637
sg_390261_3,0.06157654633429312
sg_26156_1,-0.06538337978777581
sg_79568_2,-0.0287673821744936
sg_8764_3,-0.10385241293506386
sg_4677_2,0.12762213611236115
sg_9373_1,-0.0682561985076949
sg_1949_2,-0.09988609217862204
sg_84134_3,-0.04138496182870293
sg_148641_4,-0.0489278465498539
sg_84838_3,0.17476071435127052
sg_55038_2,0.06238662093380374
sg_91975_1,-0.028625376437905824
sg_139067_3,0.25155531997162356
sg_84618_4,-0.28570224423897295
sg_130557_1,-0.03533996735882554
sg_8522_4,0.07765108571206136
sg_51742_4,0.027674015269910472
sg_8534_2,0.0012405965595224389
sg_642778_1,-0.21960491745543442
sg_10499_4,0.157063402295172
sg_6627_1,0.08296283641683139
sg_100506012_1,-0.12718585690469003
sg_51341_3,-0.41199665133489266
sg_159090_4,-0.12199845983430932
sg_6832_2,-0.08491769152864431
sg_348110_3,0.053951874514365825
sg_64978_2,-0.3227784138925571
sg_267012_3,-0.09572959108731416
sg_9546_2,-0.06452401723554202
sg_79443_4,-0.2158613523904068
sg_353323_4,-0.03782641506305028
sg_57817_2,0.041337309498580235
sg_81099_1,-0.13747681418604155
sg_9315_3,0.036856099582606425
sg_7288_3,0.041619783912175204
sg_5799_4,0.09091342951585346
sg_4256_4,0.19495945292449993
sg_163223_2,0.14052542174807545
sg_283629_3,0.08714659924323598
sg_27238_1,-0.12958555613790007
sg_55326_4,0.006251175917868633
sg_4145_2,0.07699740397468441
sg_57348_2,-0.004995307666994908
sg_80185_1,-0.051841909061121495
sg_23105_3,0.17129110369842188
sg_54497_4,-0.18009858300196194
sg_200765_3,-0.31845500623111
sg_8737_3,-0.024986536312802662
sg_10899_4,-0.02213787011316131
sg_57110_1,0.06737316189280373
sg_317649_4,0.07186037536408973
sg_7287_4,0.6325318833161578
sg_349149_3,-0.06825651899592078
sg_9211_1,0.19280304988152502
sg_54386_4,0.025639562377433332
sg_390649_2,0.28220828124031877
sg_1843_2,0.1261663260489266
sg_523_4,-0.3425076003821151
sg_55347_4,-0.15086192339665178
sg_7699_3,-0.05755614114116155
sg_8852_1,0.1241884561834948
sg_2688_1,0.06870821716857323
sg_405_1,-0.0009037267430798031
sg_284257_1,0.18958273043138432
sg_3841_2,-0.30222328013617744
sg_91107_4,-0.4148322249350413
sg_55175_3,0.2048404597355948
sg_51528_4,-0.06388067424680871
sg_619373_2,0.05907786406021296
sg_58513_3,0.24664352966817077
sg_124460_3,0.0822559683786161
sg_440689_1,-0.4314980990948428
sg_55909_4,0.2724316331841419
sg_11015_1,-0.10675882349587515
sg_386672_2,-0.020740487368949623
sg_5824_3,0.16827407236273095
sg_5478_4,-0.02982258566011043
sg_4817_1,-0.003342229321512371
sg_29843_3,0.03616133985628166
sg_23446_4,-0.20074029286889283
sg_135886_2,0.09421193518802684
sg_55795_1,-0.37596878746584983
sg_7372_1,0.22810264018273127
sg_56165_3,-0.007850067640222232
sg_4832_2,-0.3271301033634097
sg_7940_2,0.39613353832646253
sg_5467_1,0.05692663899363773
sg_6222_4,-0.2051536104745396
sg_7532_4,0.046611439497739604
sg_134430_4,-1.1937214733743997
sg_11082_1,0.189482032930092
sg_1232_1,-0.06508707471716635
sg_56159_2,-0.10207393499541903
sg_338324_4,0.013416248643641417
sg_56918_4,0.05631785263812239
sg_5297_4,1.1196000597443037
sg_148198_2,0.20664671929977546
sg_79923_1,-0.3624552307849848
sg_9812_2,0.05187347935206013
sg_79674_4,0.11763308319372076
sg_7644_4,0.1619364793087
sg_60558_4,-0.12464710822799976
sg_6721_4,0.20461384226171156
sg_4504_3,-0.08835418659608124
sg_7443_4,0.13910679129664766
sg_7103_4,-0.03293745962187721
sg_6184_2,0.16888149038495825
sg_387718_1,0.2876554498496569
sg_2134_3,-0.15215885055979766
sg_116328_2,0.009755518120909872
sg_26524_1,0.0758822937324121
sg_284618_3,0.0023577635725489585
sg_5236_4,0.13775156698615768
sg_2954_1,0.11971024093908977
sg_146712_1,0.014431958326878087
sg_6261_4,-0.14480067224607393
sg_257177_1,0.18899328102906213
sg_152579_3,-0.006809225094355716
sg_4741_4,0.1151023178121339
sg_126074_2,0.18221434725093955
sg_23157_4,0.12680486005240138
sg_7104_3,-0.003011796172756317
sg_60496_1,-0.05714254907964899
sg_349633_4,0.043561723173829
sg_91151_4,0.04213656272868997
sg_63892_4,0.20102738166032427
sg_140834_2,0.07674729561986632
sg_728392_2,-0.25037009684492345
sg_9849_1,0.1796113305495715
sg_6532_3,0.29520395848225284
sg_27037_1,0.145745555231174
sg_23239_3,0.05949865397204067
sg_474384_1,0.08574415000512417
sg_10933_2,0.13920469616279935
sg_55071_3,-0.31100349690861095
sg_26658_4,-0.31179476197972394
sg_7818_2,-0.8502192957640055
sg_9290_4,0.18447079999419716
sg_9860_1,-0.21531318902948646
sg_1410_1,0.22922885650800343
sg_1389_3,-0.05557516445226094
sg_817_2,-0.1293703237639256
sg_3912_3,0.13877653385991787
sg_79695_3,-0.322384327565343
sg_196374_3,-0.12209419854473319
sg_317719_3,-0.05315529030987106
sg_6129_1,0.2425248268071165
sg_25962_4,-0.15767343021635677
sg_56940_2,-0.2402492605104317
sg_7158_1,-0.12491912625608842
sg_5519_1,0.07088798324951937
sg_5211_2,0.21312050059776505
sg_5015_1,0.05981947523533663
sg_2056_3,-0.03364894267339629
sg_11070_1,-0.02531251871945054
sg_2912_2,0.3182424914592525
sg_403313_1,0.11989847703610085
sg_57565_2,-0.08983178659835886
sg_27036_1,0.10801074305371991
sg_6583_3,0.22313766832511397
sg_56956_1,-0.007402220962490897
sg_10903_1,-0.11519451402206951
sg_537_2,-0.13340405429182084
sg_11052_4,-0.009090873261184192
sg_1233_4,-0.028576974639580525
sg_199713_3,0.05954731717814204
sg_10123_2,0.011791003234126374
sg_168090_4,0.09093547591136492
sg_339145_3,0.013790989082066735
sg_51660_1,0.08949739480831614
sg_55086_2,0.18567295729455913
sg_2980_1,-0.4951848590635262
sg_134111_1,-0.4125576580670131
sg_3902_4,-0.056273553370960815
sg_167410_4,-0.04786993125282233
sg_344558_2,-0.08612920415252942
sg_27079_2,-0.06892511370495058
sg_84675_1,-0.08435032021119448
sg_221223_1,0.02953109323088481
sg_8861_2,-0.21296843902618884
sg_84264_4,-0.2083366049824937
sg_83449_3,-0.08848072503786086
sg_23214_4,-0.3528887858103575
sg_100526767_2,-0.02691442683521586
sg_NTC_310,0.017723796620902545
sg_167838_4,-0.1728162965436062
sg_286362_2,0.13693557235716294
sg_4308_3,0.3769789401630219
sg_1739_4,-0.016401982189501806
sg_10655_4,-0.5250039958801335
sg_114897_4,0.06074806779749158
sg_NTC_982,0.017723796620902545
sg_5521_4,0.3393068077446179
sg_126147_2,-0.035101373568204815
sg_23167_2,0.12733097339226238
sg_1327_1,0.017224157413185698
sg_8031_3,-0.0458469043094605
sg_8495_2,0.07116963814166907
sg_283212_1,0.15244537570280867
sg_11248_3,0.0437037995333385
sg_57511_3,0.11137516452465301
sg_22904_2,0.20353006421172465
sg_57192_4,-0.07555703704449235
sg_54762_1,-9.400090852203918e-05
sg_27343_3,-0.05022384396816824
sg_51755_1,-0.7202016239507105
sg_55094_2,0.12419591400632865
sg_51714_4,0.026802151139672298
sg_51300_2,0.05979746739408724
sg_5304_2,-0.1750473439747693
sg_26589_1,-0.8379129603449236
sg_259217_4,-0.3522349500828513
sg_81629_4,-0.2631269174657164
sg_51606_4,0.0688944423199292
sg_4107_1,0.23180020330506013
sg_137835_1,0.10798998387130188
sg_3593_4,0.12644036236520464
sg_160518_4,-0.05936721332829659
sg_NTC_520,0.017723796620902545
sg_388610_4,-0.1080526440898576
sg_284325_2,-0.12291586805626598
sg_399888_1,-0.3472440311859171
sg_266_2,0.060103473825777624
sg_92283_3,0.1450461030561499
sg_79041_3,-0.10722767523928445
sg_653427_4,0.061497201209601025
sg_5716_3,-0.045348974431310356
sg_NTC_123,0.017723796620902545
sg_57533_3,0.4150668887863543
sg_8877_2,0.14479526388197717
sg_894_1,0.030844969617248263
sg_751071_4,-0.259091217597255
sg_2557_4,-0.00781714704189037
sg_201266_1,0.052522536073979505
sg_29974_2,-0.25672911010323074
sg_54751_4,0.25226915929614013
sg_151525_3,0.23415826634895645
sg_115265_1,0.03937384591381035
sg_4580_3,0.18349636236107228
sg_5563_2,0.3633913153230558
sg_552_4,0.09146185212212074
sg_54881_3,-0.09212004499856247
sg_113278_2,0.10062206933221085
sg_103_4,0.021031090606711992
sg_5395_3,0.03961904892847065
sg_2055_4,0.10979293374006208
sg_22938_1,0.29041358453206384
sg_64087_4,0.004253825296315017
sg_1800_2,-0.11466367105703751
sg_139170_2,-0.06026045191962135
sg_NTC_313,0.017723796620902545
sg_54386_3,0.12157966946352772
sg_115273_4,-0.05877139824574667
sg_4615_2,-0.014449857100662149
sg_55339_2,-0.14547403508487441
sg_100463285_3,-0.044882628468439136
sg_81844_2,0.12755521791234414
sg_5087_3,0.3278691638799391
sg_64168_1,-0.073350187185726
sg_54830_4,-0.08309686644229308
sg_1836_1,-0.07901811965824454
sg_29099_4,-0.013052441417109196
sg_124842_3,0.2090648365254523
sg_389333_4,-0.03371908993776859
sg_6788_1,0.030294437972763003
sg_28996_2,0.08083780141621566
sg_124997_1,-0.098729828368013
sg_51340_2,-0.4713513454632343
sg_25782_1,-0.3088080285696164
sg_728373_2,0.5243755471875995
sg_10699_2,-0.04773126679381568
sg_93134_3,0.12884714343811407
sg_1185_4,0.24987401857579172
sg_100130827_1,-0.000642369073080979
sg_5770_1,0.04463635185441953
sg_NTC_788,0.017723796620902545
sg_114801_1,0.0014910353420676745
sg_285588_2,-0.1297384313521554
sg_93377_3,0.10217181319193086
sg_171023_2,0.31272714678617236
sg_10655_3,0.4299692298594238
sg_1775_4,-0.13822220098338536
sg_220136_2,0.18890743212127534
sg_286257_1,-0.24807769134179677
sg_1002_4,0.25421324344463647
sg_5858_1,-0.10042609352536097
sg_166012_2,-0.3052333587279329
sg_402682_3,0.34673919008247533
sg_56681_2,0.08956184296316569
sg_1053_3,-0.12937449047106006
sg_83899_4,-0.049847062883053524
sg_2047_2,0.14433032871459917
sg_84206_3,-0.02516501650818865
sg_10456_3,-0.28647215542337817
sg_1978_4,-0.22639367519821837
sg_84524_3,-0.1069858242713809
sg_79893_1,-0.06941832859440975
sg_5731_3,-0.00835105606125458
sg_8531_2,0.1629402524030219
sg_10928_1,0.1651730506070056
sg_3428_4,0.09104108085850338
sg_286365_3,-0.14028386021748415
sg_1462_2,0.0183025886275323
sg_1428_2,0.16228806598974424
sg_25759_4,-0.22611314930264464
sg_284161_2,0.38379699343340734
sg_23380_3,-0.01335514017384155
sg_79877_4,0.08990894381155176
sg_285498_2,0.3543866659531803
sg_59084_2,-0.11279605631203479
sg_10163_2,0.18415279825329478
sg_157869_1,0.21636000543913925
sg_6760_2,0.025052057657854794
sg_54551_4,0.1884618851426489
