sgrna,U2OS
sg_9811_2,-0.02636616773899505
sg_84993_3,0.055396892475847295
sg_10527_3,0.08036272658116884
sg_6367_4,0.0725486767970644
sg_4606_2,0.07819775507820184
sg_554282_1,-0.4211442267353243
sg_213_1,-0.015339033163408311
sg_257_3,0.02931155517672427
sg_NTC_99,0.006934260086798644
sg_643418_1,-0.23694990562204285
sg_125950_4,-0.14938975614796746
sg_100873985_1,-0.0014550383953161519
sg_NTC_385,0.006934260086798644
sg_23254_2,-0.11522025044407402
sg_160419_1,-0.03168029880167409
sg_1719_4,-0.2598108494904116
sg_50940_3,0.07106523729981042
sg_80789_4,-0.07620368186963156
sg_241_4,0.06673262382999523
sg_55718_1,-0.7265494012902837
sg_6143_2,0.19055513483481415
sg_8538_3,-0.05660178840249586
sg_283349_1,-0.014303358392241476
sg_3996_2,0.1377726455088614
sg_9692_4,-0.08517502178002924
sg_4354_4,0.053861533112457734
sg_3119_3,0.28976394884620166
sg_5351_1,0.008708377823000915
sg_2647_2,0.1695917651808086
sg_164153_3,-0.06719867471146942
sg_595_2,0.14599989452429538
sg_64137_3,0.027764649809058656
sg_837_2,0.3097113686196198
sg_272_3,-0.11929492964067587
sg_644019_4,0.08018933588009353
sg_80222_1,-0.30911911166867023
sg_219790_1,0.13236947067326346
sg_23594_4,0.1570785748445611
sg_79751_1,-0.12101306078610946
sg_386679_1,0.15698239238975975
sg_100505385_1,0.024540522089717645
sg_100310846_4,0.21909065714403622
sg_NTC_815,0.006934260086798644
sg_84247_2,0.2056094872867444
sg_9232_1,-0.19930471587906903
sg_6611_2,-0.1816417280534858
sg_203245_3,0.0998640127173076
sg_284383_3,0.027088021925305447
sg_54897_2,0.1488349262214592
sg_91942_4,0.02235038681276981
sg_5593_2,-0.07423516727731592
sg_92999_1,-0.11809612505239833
sg_57824_4,-0.12441296180454284
sg_93349_3,0.0014175898577228332
sg_899_3,-0.23211708265655834
sg_23426_4,-0.10357307115621367
sg_NTC_193,0.006934260086798644
sg_28977_4,-0.1905081199697134
sg_79876_1,-0.03266228442664524
sg_10741_4,-0.02809772063187127
sg_55775_4,-0.019682552101512957
sg_23332_3,-0.01759841572476932
sg_23378_4,0.12439016466412925
sg_552_4,0.038247458048123954
sg_2744_4,-0.18391389314274384
sg_54658_2,0.04004530169941234
sg_503835_2,0.18929968072883205
sg_8771_2,0.11324644823677334
sg_80834_1,0.050819504309308504
sg_53831_3,0.023787903010809804
sg_27333_2,-0.07991543726545275
sg_79846_4,0.03305036252901425
sg_375033_4,-0.1911083651518957
sg_63893_2,0.17994014884340961
sg_10762_4,0.12099468589433388
sg_197320_3,-0.04070838209485147
sg_6009_4,-0.29796439569210975
sg_4237_1,0.0069686699871964325
sg_442867_1,-0.0903503460965504
sg_9306_1,0.0920590494682063
sg_2846_3,-0.1289800201562064
sg_200504_4,-0.013372833159234121
sg_842_1,0.04507513204045426
sg_339416_4,0.04363435696558649
sg_27022_3,-0.09759185460655807
sg_2634_4,0.00714148611915533
sg_389170_4,-0.06571136426238848
sg_56927_2,-0.09206621725094004
sg_158586_1,-0.05345897146007121
sg_51142_1,-0.4275658839708581
sg_343172_1,-0.03146298028361429
sg_260425_2,0.10408620822250964
sg_4841_3,-0.01962944193832781
sg_11313_3,-0.35052939135473493
sg_8289_4,0.34567843039339685
sg_130916_4,-0.10410559884228673
sg_255919_4,-0.012744337389743931
sg_8294_3,-0.1977233462105935
sg_130399_3,0.2635078681713278
sg_100144595_1,0.4551621986129636
sg_2628_3,-0.005241416744424316
sg_2735_3,-0.1700772456840654
sg_140801_2,0.2678807599850224
sg_84279_2,0.05069020367169655
sg_6879_2,-0.18601721862474957
sg_8724_4,-0.0431019934774857
sg_8777_4,-0.11576589052245889
sg_9833_4,-0.18859462965584112
sg_146223_1,-0.08901563079837041
sg_120793_3,-0.09783850698638709
sg_133060_1,-0.022935769836733316
sg_221143_3,0.04351188796294488
sg_23523_3,0.22652807695649038
sg_201161_1,-0.017326629873599578
sg_5122_1,-0.2105966597579828
sg_NTC_113,0.006934260086798644
sg_54578_4,0.034220174358336
sg_375775_1,0.026570384451540932
sg_51466_1,0.12165157006351501
sg_55347_4,0.14126121577709397
sg_55190_1,0.026419056016136817
sg_26235_2,-0.022517838748054936
sg_1787_3,-0.05945501373365942
sg_30827_1,-0.024586219288037302
sg_7423_1,-0.07226588073239873
sg_1559_3,-0.0026013867332730922
sg_8406_2,0.043132394720479576
sg_55607_4,0.17861287347287355
sg_8491_3,0.1805977829994155
sg_64122_4,-0.18180136580387388
sg_7525_1,-0.09524670668287576
sg_10952_2,0.17102946103189476
sg_94056_1,0.015724937881693657
sg_28952_3,0.06938312722884322
sg_340784_3,0.16377367251493039
sg_7428_1,-0.32798613697583245
sg_8698_1,0.39312013104711213
sg_391189_1,-0.04612743731857135
sg_54879_3,-0.020449966171234506
sg_666_2,0.10776926101977316
sg_50840_4,-0.2374150524242649
sg_374462_4,0.3746497083467781
sg_134728_3,-0.13671261113920058
sg_81558_1,0.07860355956397444
sg_162699_1,-0.05973987775248391
sg_5144_3,0.08097267291049284
sg_148932_2,0.06970988920756387
sg_26093_3,-0.15638844890241652
sg_6360_2,0.11579379617768511
sg_55294_1,-0.16290689563149072
sg_905_3,0.12530440949879207
sg_53944_1,-0.05353431928685473
sg_55144_4,0.15761012997992108
sg_8022_3,0.1864325584697059
sg_NTC_522,0.006934260086798644
sg_150159_2,0.024331072996879893
sg_2139_1,0.08931590045490684
sg_56925_2,0.08028956368674094
sg_10529_4,-0.026663532139594284
sg_145447_3,-0.011544453630843903
sg_139341_1,0.06594306280249447
sg_100533177_3,0.06259844123829177
sg_11178_2,0.03208999413380015
sg_9023_4,-0.07495896749087383
sg_100287362_4,-0.04163830100225482
sg_5718_4,0.09083972942081789
sg_4306_2,0.12237202445703393
sg_55911_1,0.11013663399924387
sg_9118_1,-0.06649323034494627
sg_1364_1,0.2353717548169912
sg_81399_4,-0.17931437722937718
sg_64711_1,0.26368799353795463
sg_6865_1,-0.0744945965083874
sg_169966_2,-0.15038139993753832
sg_993_3,-0.044431686586449796
sg_1593_1,0.07724695289726548
sg_11179_2,0.06862488805065135
sg_100287178_1,0.21947410526570107
sg_94030_3,-0.036049306132644905
sg_220382_2,0.023954226085371767
sg_2100_3,0.02878252894537383
sg_7375_1,0.1627298707191685
sg_79863_1,-0.11377591889648041
sg_5427_1,-0.17421156029069934
sg_84692_1,-0.060734142613013124
sg_80271_2,-0.10249357616287617
sg_137075_4,0.02279265156991725
sg_348793_3,0.031386827645368036
sg_54957_2,-0.17168094140987625
sg_90342_4,0.12061100668964006
sg_5619_1,-0.10466071556976804
sg_55175_1,0.048267155845926314
sg_84695_3,0.1510297433247943
sg_5004_4,-0.2687195285675651
sg_387763_1,0.062366336698749456
sg_55593_1,0.11778130537530428
sg_101059953_4,0.08799291125764395
sg_5348_1,-0.17753438770310978
sg_6819_1,-0.05541949968060323
sg_4919_4,0.06186627217000068
sg_152579_2,-0.17033250061875999
sg_23308_1,-0.011628754834181637
sg_57045_2,0.18055196810415797
sg_63916_1,-0.09485705514334916
sg_3400_2,0.013328866442371396
sg_389827_2,-0.17757733584654828
sg_29979_4,0.10379328849856721
sg_64434_4,-0.08231174467827244
sg_390637_1,0.14611401678939956
sg_261734_2,-0.10307523529055276
sg_124222_2,-0.094504680168786
sg_83539_2,-0.07668257623217492
sg_4130_3,-0.06551944881846601
sg_140947_2,0.15758995493410277
sg_11059_1,0.10747914077407311
sg_10329_4,-0.18199621483292527
sg_339318_3,0.19431242876860205
sg_200504_3,0.0025421621144801976
sg_85315_4,0.005165724576796063
sg_51690_3,0.19871503382136524
sg_286183_4,0.07511809949070257
sg_64215_1,0.06470460513955724
sg_1836_2,0.054566165373793586
sg_51227_3,0.028772213151286453
sg_100532736_1,-0.10210429180611769
sg_220988_4,-0.17333044153707747
sg_51161_4,0.12737061859902596
sg_56983_3,-0.34824307462480486
sg_90673_3,-0.19879090244881492
sg_54919_3,-0.13082335846489446
sg_23467_2,0.09505960802911965
sg_84274_2,0.13944327653415375
sg_144245_3,0.11929190750640085
sg_4760_4,-0.06006711256209451
sg_1577_4,0.07597789376481
sg_57332_2,0.10119973900408544
sg_54815_4,0.2465118030672351
sg_10769_2,-0.04967375251095737
sg_22808_3,0.12833955381854004
sg_55671_1,0.14748300254165556
sg_79892_3,-0.013767472821325557
sg_8519_2,-0.1451493162969839
sg_3211_2,0.1059764091719314
sg_55088_3,0.11532195102289916
sg_1286_4,-0.018978837821522487
sg_7832_2,0.13847298236250666
sg_5108_3,-0.015107785462628419
sg_56102_3,-0.043608774085871826
sg_81035_3,0.023461758221223143
sg_203238_2,-0.009274781539354416
sg_10963_3,-0.2951763094740063
sg_7029_4,0.0785988350337059
sg_3663_4,0.30522386764571907
sg_51171_1,-0.16390885901638505
sg_65217_1,-0.08266815811694456
sg_64087_1,0.034333775934529166
sg_55909_2,-0.17483060713981624
sg_54814_1,0.014812894799502575
sg_285220_4,0.05489294893322749
sg_23515_4,0.15425598225819928
sg_10389_2,0.01487674570311241
sg_79791_2,0.05971927347633719
sg_11336_2,0.060508216574310304
sg_55654_1,-0.03591448654680349
sg_7165_2,0.15169617187758241
sg_441234_4,0.18625979773395235
sg_347252_2,-0.1367857169804183
sg_3020_1,-0.7626433879814407
sg_1193_2,0.022432996862155233
sg_51393_3,0.1925751437792552
sg_1479_3,-0.05267534611077509
sg_340385_2,0.27047492223652964
sg_51626_2,-0.09903619420353779
sg_29966_3,0.07975298984353368
sg_55825_3,0.017159828654954766
sg_57157_3,0.08373804902513152
sg_256979_3,0.08447385595191312
sg_6324_1,0.038420509016189
sg_55901_2,0.06915498014372182
sg_5207_2,-0.10832939431672411
sg_79827_2,-0.027937340691659783
sg_26290_2,0.2867059255138986
sg_23175_4,0.06708061495521998
sg_27198_3,-0.07100576916739573
sg_4604_1,0.07548244667428608
sg_7388_3,-0.09331970696696845
sg_353142_2,-0.3205726464577725
sg_23657_3,0.05256510903848872
sg_23220_2,-0.051179872736001164
sg_219833_3,0.10903475007363334
sg_8776_2,-0.008411363966085926
sg_9099_2,0.014225667217782914
sg_140883_4,0.029028609181305752
sg_126755_4,0.2618015893195472
sg_4968_2,-0.12724583895030256
sg_11124_1,0.20217713373664287
sg_3821_4,0.20784776979209618
sg_3695_3,0.16484611800771873
sg_NTC_581,0.006934260086798644
sg_55248_3,0.16386729039342254
sg_283849_2,0.18043877109244494
sg_27067_2,-0.014711195110013326
sg_4600_2,0.06541731905762484
sg_286676_1,0.03842485338331234
sg_10476_1,-0.15613473555873897
sg_388015_1,-0.03514733237347304
sg_221935_3,0.03803466662006457
sg_9778_1,0.012917167041821134
sg_84432_1,0.00347546555488259
sg_255043_2,-0.03959265881644069
sg_200504_1,-0.1701447538499218
sg_79018_1,0.033552362514099945
sg_683_1,0.21947526268091355
sg_126859_4,-0.20033285026311512
sg_5019_3,0.09717466798931014
sg_26494_4,0.009076975533432114
sg_100506650_2,-0.12942893266646652
sg_84144_4,0.05221984515380522
sg_9896_2,0.08524640174292115
sg_389058_1,0.01288678997915697
sg_100128569_1,0.03774173898394934
sg_63908_4,0.05728502655570257
sg_54575_1,0.15658286277416086
sg_10557_1,0.06150708437447222
sg_200316_2,-0.03944994683368821
sg_57707_4,0.04173391528288705
sg_79007_4,0.0825721905558866
sg_124538_4,0.1988310323651398
sg_26740_1,0.021899297742074837
sg_64398_1,-0.04300726228361123
sg_51389_3,-0.04386476715728781
sg_5868_4,0.03988716983370751
sg_3625_4,0.10895443139926043
sg_22846_1,0.12819981895812377
sg_6007_3,-0.12051323909515346
sg_54978_4,-0.1215206316920098
sg_118429_3,0.028448773679674154
sg_51666_2,0.17673362460469205
sg_222962_2,-0.01657284094771077
sg_3660_2,-0.00307466268421765
sg_23191_4,0.08055616042137764
sg_1460_1,0.12035467136940178
sg_6275_2,-0.09866360172216336
sg_83937_3,0.0784814693801544
sg_80131_4,-0.2545626119324236
sg_3872_1,0.13553978358450453
sg_3820_4,0.06180490332022854
sg_NTC_506,0.006934260086798644
sg_84968_1,0.05078169039415613
sg_120863_4,0.1779767852713671
sg_8840_2,0.07253854984349059
sg_54463_3,-0.19471227774637467
sg_127253_4,-0.08635445080650718
sg_55520_3,-0.18996286229620968
sg_80317_2,-0.004883047529954955
sg_401562_3,-0.09296550192136474
sg_729201_3,-0.04837010348154564
sg_10077_1,-0.004935127490929036
sg_51256_1,0.014017563704922454
sg_27346_4,0.07243857363185137
sg_NTC_896,0.006934260086798644
sg_147658_4,0.008441748580201438
sg_55609_1,0.12138897614981708
sg_112939_3,-0.10768110665286172
sg_103_3,0.2283612093815967
sg_83900_3,-0.06800227015565245
sg_133491_3,-0.046618425846165754
sg_3981_1,0.023249987295090847
sg_1134_1,-0.08039985231651892
sg_390212_2,0.02013771553413786
sg_28983_3,0.07143672904522337
sg_NTC_694,0.006934260086798644
sg_6280_1,-0.10917405701236328
sg_114882_3,0.10789201850356142
sg_10761_3,-0.05855069651259875
sg_57158_2,0.003324096353937246
sg_141_1,0.06966886275657418
sg_64184_4,-0.03840885751250189
sg_11015_1,-0.03219257898517553
sg_10345_3,0.017833120015809827
sg_392138_2,-0.04399677393343988
sg_9949_3,0.0018662014167164283
sg_101929983_1,0.13715063991770618
sg_NTC_12,0.006934260086798644
sg_9989_1,0.00021301530891942085
sg_274_1,0.038717885447599604
sg_51061_2,0.14939818774258318
sg_11188_1,0.3608452384573141
sg_29942_2,-0.14616413103052986
sg_10952_3,0.05345264422653514
sg_7481_3,-0.028457385455525612
sg_102723631_2,0.24709430840391328
sg_54769_1,0.054858366246716785
sg_130074_4,0.18795507714049522
sg_57541_1,0.19573000840794263
sg_124491_3,0.04220001536369129
sg_11223_4,-0.1915100182994804
sg_729264_4,0.022999141517510355
sg_6703_3,0.09170364088803815
sg_445577_2,0.09783228754229353
sg_388697_3,-0.011560713984345718
sg_25907_2,-0.1032213997192023
sg_257218_2,-0.19701976502071886
sg_2841_3,0.39964937590851785
sg_353131_2,0.12041632246428415
sg_2548_1,-0.05908081103662569
sg_140870_3,0.16824678956354866
sg_51343_2,0.12906224349302106
sg_5908_3,0.14216421863836115
sg_83861_2,0.02383355785106525
sg_10775_1,-0.05130539857799049
sg_337960_2,0.0008058875385075414
sg_56262_1,-0.06127873358911278
sg_83943_4,0.10170954438331892
sg_729991_2,0.16234551967536098
sg_53345_3,0.1450561022789866
sg_91351_3,0.16394369949265708
sg_1718_3,-0.012247689956036511
sg_55816_1,0.07981313570413447
sg_285126_3,0.04432556446862641
sg_221294_4,-0.0930409573675778
sg_3654_1,-0.10752264294531662
sg_160418_4,-0.019065132706359136
sg_50674_2,-0.025365847786774795
sg_9927_2,0.1880191350553866
sg_79724_2,-0.3368434991202006
sg_11275_3,0.06016651286473844
sg_90288_1,0.20498960398800536
sg_85443_4,0.1718725222374976
sg_126259_2,0.31016335798992034
sg_7918_2,-0.007181595699168255
sg_6505_3,0.13587728397963336
sg_53836_4,0.19116019211122623
sg_100507050_1,-0.1298252878634541
sg_6553_1,0.10610184660661946
sg_400757_1,0.02433046311408788
sg_1950_2,-0.09642778243735776
sg_159013_3,-0.12440905061421387
sg_131149_4,0.051035687433691045
sg_4061_3,0.20287690235587919
sg_390078_2,0.0154263440833018
sg_27309_1,0.10351604608509299
sg_221981_4,0.04072935266194456
sg_401124_4,0.11779093636835365
sg_57529_4,0.03869266562575328
sg_55859_3,0.0858338933080963
sg_733_2,0.22461006966774902
sg_117246_1,-0.10516241127851365
sg_28959_4,-0.07266216168765842
sg_90956_1,0.0640707554004341
sg_5257_1,0.06028167866902916
sg_51666_3,-0.0680823283225361
sg_27113_3,-0.08350302970021964
sg_100130274_2,0.1576524793242645
sg_284106_4,-0.0523563632865089
sg_54954_4,0.17391526062002383
sg_7466_3,0.0570153543215256
sg_10590_2,0.026056171753071428
sg_11217_3,0.07216015873274152
sg_50944_4,0.001947407002279784
sg_85302_1,0.08965336053707891
sg_30849_4,-0.026940887388456937
sg_284443_4,-0.08982711153901217
sg_6356_2,-0.030353619412413844
sg_7143_3,0.09815824918355988
sg_503582_1,-0.2142163407416243
sg_8601_1,-0.36331253645664663
sg_25953_1,-0.047746552646878375
sg_390167_2,-0.19316671289786325
sg_162461_4,0.08917803942921725
sg_7186_4,0.05736001577012563
sg_53358_4,0.1373681601078512
sg_10636_2,0.018223585769252544
sg_27141_3,0.05032003985464031
sg_5393_2,-0.4889082805237768
sg_9978_4,0.024393031725405953
sg_57479_1,0.0055629566936409615
sg_391194_1,0.3127232192547255
sg_51179_1,-0.026611898283931366
sg_57583_4,-0.022359196940876187
sg_8444_2,-0.006201113019424269
sg_27239_1,0.07481767558003347
sg_256710_2,0.038016385866090026
sg_23632_3,0.07490470978010334
sg_5892_2,-0.12441028289214395
sg_8644_2,-0.09113834805095199
sg_51026_3,0.24112705515257785
sg_3732_4,-0.008886849502869188
sg_597_4,0.15693224022517804
sg_51449_4,0.14302853287881237
sg_57463_3,-0.06454245639330611
sg_1260_2,0.011811556061868142
sg_27065_3,-0.26633553301353374
sg_10486_2,-0.20557413186811593
sg_23138_4,0.0024401025103152566
sg_339487_4,0.03895172485850294
sg_128153_4,0.11350034817155286
sg_148418_2,0.04419630313061819
sg_80204_4,0.1646888457869404
sg_8884_2,-0.20864412111028502
sg_390748_4,0.046325422459899034
sg_83605_1,0.06552994562357618
sg_768206_4,0.021115249765713613
sg_92235_1,0.0031999958413290023
sg_NTC_740,0.006934260086798644
sg_221749_1,-0.10500849486151262
sg_22900_3,0.37160139926403446
sg_9667_1,-0.16796421988777857
sg_6181_1,0.14280755078308366
sg_23220_4,-0.0018869706097138124
sg_79153_2,0.2047262643649066
sg_147807_2,-0.059220824472357
sg_4818_2,-0.04703269978565709
sg_201799_2,0.12589989406731422
sg_5912_2,0.0230772512598877
sg_23399_2,-0.08997610280245696
sg_23538_2,0.11575279383334501
sg_729747_3,-0.12716211816178538
sg_162979_4,0.09034398906406212
sg_57613_3,-0.03599872666796206
sg_8819_1,-0.17968057930114698
sg_285659_3,-0.008678523517635265
sg_26211_1,-0.07705993326846271
sg_29993_4,-0.4310011396392808
sg_64410_1,0.09869497710865348
sg_8788_3,0.06029578868279037
sg_NTC_608,0.006934260086798644
sg_81610_3,-0.18812072148458744
sg_NTC_256,0.006934260086798644
sg_7379_2,-0.1612911250924638
sg_127544_4,0.1338582415905114
sg_10971_2,-0.04377564815723616
sg_863_1,-0.23057188179077376
sg_50848_4,-0.13883924612804302
sg_284427_4,-0.08583484114392044
sg_644672_1,-0.19679535925886601
sg_84328_2,-0.027690197723415078
sg_128239_2,0.030737719398989595
sg_3351_1,0.17191281936016886
sg_54813_3,0.0928746333587205
sg_27247_4,0.1339071959905414
sg_83394_3,0.027261669543539487
sg_10412_1,0.06472153105184811
sg_9446_1,0.006002853173539178
sg_8277_4,0.09091646243967404
sg_83742_1,0.07954414109931235
sg_146722_1,0.25210590039112657
sg_27152_4,-0.08820376996801878
sg_5906_2,0.0739781042480594
sg_81565_3,0.23941189217161396
sg_346288_3,0.07161673861064187
sg_9869_4,0.008350506065749105
sg_54726_4,0.03646404739630511
sg_63935_3,0.146091214885904
sg_23476_4,0.14505103839944405
sg_100101267_4,0.0814779158992761
sg_55253_2,0.0835284927085714
sg_55080_4,0.2307974481535931
sg_23196_3,-0.004879850982328451
sg_401934_3,0.0377804835677794
sg_65992_1,-0.07722768775493735
sg_NTC_431,0.006934260086798644
sg_147011_3,0.054714517517565946
sg_8797_2,-0.027238261345515637
sg_3845_4,-0.03779069782547773
sg_23095_3,0.013059168764465735
sg_4072_1,-0.13301634129861084
sg_90423_1,0.2604568721332629
sg_1138_2,-0.06445896722635547
sg_3146_4,-0.09389721059373568
sg_92086_2,0.05891931395754559
sg_2101_1,-0.3670977575288064
sg_1160_3,0.10781765883484831
sg_84628_2,0.05446855580566981
sg_23420_2,0.017779943305603445
sg_55577_4,-0.012044353383085458
sg_129049_4,-0.011723219590465133
sg_10541_3,0.16663597289142304
sg_8570_2,0.07887071113057602
sg_27288_2,0.07751010112961809
sg_51313_4,0.008495309552840922
sg_26225_1,0.04078924761022192
sg_NTC_118,0.006934260086798644
sg_79987_1,0.08109707425849705
sg_8463_1,-0.15709584547352687
sg_200162_3,-0.04297870061999373
sg_55739_2,0.1382146512448203
sg_25906_1,-0.15323867602656543
sg_3065_1,-0.0929991461548126
sg_1445_3,0.11391238978987066
sg_26230_2,0.012611038907541604
sg_NTC_14,0.006934260086798644
sg_120534_2,-0.029282696831152775
sg_123041_2,0.05418797545972885
sg_1010_3,-0.18262645465231367
sg_168537_1,-0.12396412866230233
sg_6401_2,0.10599327809796637
sg_55102_4,0.028683822695832306
sg_1044_1,0.05870380054085645
sg_8936_3,0.08900297243745638
sg_4547_4,0.2875508051952846
sg_NTC_320,0.006934260086798644
sg_57804_3,0.012804523575577573
sg_80317_4,-0.04318478541000479
sg_201475_2,-0.01762873423575772
sg_284186_2,0.047426984438345414
sg_9541_1,-0.12445202515994333
sg_10052_3,-0.18267767847863653
sg_6694_3,0.0783252030410566
sg_5089_3,0.14906622440783432
sg_5532_2,0.01811996275020704
sg_1747_3,-0.06523495012981737
sg_646450_4,-0.07524436422656533
sg_60494_4,0.05603236128149414
sg_9479_1,-0.061685770587050846
sg_23484_3,-0.11013222719446517
sg_79647_2,0.08891453495496075
sg_9627_3,0.26001285977534105
sg_780776_3,-0.028322162694158264
sg_6206_2,0.19377554765218935
sg_2140_3,-0.0503758537533359
sg_127064_3,0.04775180288450884
sg_9329_3,0.02471514239548287
sg_10109_1,-0.05576691872196738
sg_54522_4,0.17243392784341136
sg_56648_1,0.09274392134118115
sg_128360_4,-0.05263964557328655
sg_55052_2,-0.3256536988857729
sg_4975_4,0.2777690567497853
sg_158830_4,0.023935861009468963
sg_117854_4,0.16669583709737312
sg_4101_3,0.05416085455583539
sg_10621_4,-0.237602953619791
sg_353149_4,0.05509591654880463
sg_83899_1,0.09816938608361071
sg_7003_2,0.08962758162263731
sg_201164_3,-0.06538440526588753
sg_284346_4,-0.19319082839967716
sg_729220_3,0.18304865421311323
sg_100302652_3,-0.09545383351581846
sg_8665_4,-0.6543906688203096
sg_NTC_579,0.006934260086798644
sg_256380_1,-0.09622572528542091
sg_728137_1,0.06766628458389842
sg_9639_3,-0.1179795595315702
sg_5828_2,-0.18871453483789344
sg_1104_4,-0.13152655326727924
sg_7125_3,0.03745275908928449
sg_646627_1,0.21598468899835982
sg_157848_2,-0.013839123334262226
sg_116138_2,0.03157230552398796
sg_51164_4,-0.32415445018413697
sg_79863_2,0.03132157414844628
sg_138799_1,0.07761680153485552
sg_100131980_2,0.07834942143648392
sg_113763_1,-0.03062418714640016
sg_5506_3,-0.05351571507614589
sg_NTC_918,0.006934260086798644
sg_56257_1,0.20105994543360736
sg_1375_1,0.1906444780080805
sg_6007_4,-0.029997129449346724
sg_5959_3,-0.10103951291486367
sg_4681_1,0.26975437314978684
sg_202865_4,0.060077347626133905
sg_7732_2,0.052166520588578714
sg_6197_4,0.09321975654217578
sg_5619_4,-0.09355078590463321
sg_53637_3,-0.20870751485022507
sg_57510_4,-0.01826454569402381
sg_345275_3,0.06262733514151236
sg_55213_4,-0.1766663782182748
sg_90864_3,-0.0038066120421616414
sg_51460_2,-0.16410070838688334
sg_1043_1,-0.06965253623437229
sg_51079_1,-0.023075965854219498
sg_116842_2,0.05405246619713435
sg_79084_3,-0.4336685475713496
sg_387755_4,-0.07113759201218285
sg_340706_2,-0.06599208999870734
sg_57147_4,0.17391305589071984
sg_64795_3,-0.2857093276568908
sg_6609_2,0.007739486823097003
sg_10256_3,0.029734583107082643
sg_8737_2,-0.12784611714397043
sg_3109_4,0.0862417180750365
sg_65243_3,-0.05094778120282521
sg_150771_4,0.12362167591472627
sg_651_3,-0.052079324864538624
sg_201626_2,0.06378115535417027
sg_23362_2,-0.09551004108418541
sg_57798_2,-0.046156808054420295
sg_57062_2,-0.030257808860704623
sg_441282_3,0.0548501334599562
sg_390595_2,-0.005575376345547769
sg_81890_2,-0.19476034992468705
sg_12_3,0.019387535288120428
sg_3766_4,0.11202979772400229
sg_23089_1,-0.02366397987320666
sg_1036_3,-0.0589041347699032
sg_123264_2,0.04445454267538517
sg_389125_3,0.2439872941992645
sg_5691_3,0.24872933304252565
sg_25802_3,0.08415069601082047
sg_124961_1,0.0324668694003533
sg_39_2,0.21451973677477673
sg_5558_4,-0.32901361809604934
sg_51527_2,-0.012397645477356509
sg_1118_1,-0.007934840911490415
sg_8460_2,0.11756179735265165
sg_55777_4,-0.18408984420589308
sg_2191_3,-0.149649939364549
sg_967_3,0.02460361991699528
sg_375790_2,0.32432788390952616
sg_147920_4,0.051868454791381725
sg_23384_1,0.07910744453637632
sg_7716_2,-0.0066900761752248
sg_64221_3,-0.061394424344696434
sg_23467_3,0.014943368409040493
sg_9939_1,-0.19016175686158654
sg_55819_4,0.15091783416389978
sg_29899_2,-0.16017754696886058
sg_6398_4,-0.1406119982048086
sg_169841_2,0.06575030994219276
sg_100528062_1,0.10414049706567811
sg_390327_2,0.2322435822837524
sg_83546_3,0.07943565556557247
sg_25790_3,-0.06945742102260714
sg_51232_3,-0.04545738095994145
sg_80347_4,-0.1412159931777357
sg_85449_2,0.08840770750078812
sg_6376_3,0.005082525713517125
sg_389677_3,0.3959571586195239
sg_57634_4,-0.5220373476681324
sg_4676_1,-0.007388696792384233
sg_126382_4,0.10698929610444449
sg_83892_4,-0.051724902817620315
sg_2875_1,0.20566613016035445
sg_84618_1,-0.00540942129800997
sg_7143_1,0.06128600249878063
sg_131034_2,-0.01867531244989526
sg_84988_4,-0.005410988207398484
sg_141_2,0.1522778017148193
sg_65988_4,0.12627962736748535
sg_5201_1,-0.2065630431601497
sg_4967_1,-0.36055354667176065
sg_23354_3,-0.39719245074215936
sg_10957_2,0.22960834018270315
sg_4319_3,-0.059326915129116746
sg_3350_2,0.15865463380040365
sg_55815_3,0.1822956675389146
sg_4060_1,-0.19657659562670188
sg_8620_3,0.060208615809395453
sg_4314_4,0.05533772321799099
sg_977_3,0.006899484677727928
sg_55850_1,0.2815016583011296
sg_9939_4,0.18554897668868048
sg_23184_4,-0.2730893822945054
sg_10720_3,0.019142140556375205
sg_10846_3,-0.010845190194415372
sg_10399_2,0.2244942616335706
sg_124535_2,0.06567217455140945
sg_644994_2,0.14285998087028817
sg_3703_1,-0.18443257015412565
sg_8504_2,-0.033603548706263024
sg_255798_2,0.059792729298666344
sg_983_1,0.21923781699074982
sg_199746_4,0.2974695953485999
sg_11259_3,0.0094245189327867
sg_3437_3,-0.04440532920242872
sg_23054_4,0.16183554354051208
sg_27202_4,-0.12061079916573814
sg_9794_3,0.025139186286005734
sg_100129583_4,0.08241017532727392
sg_375759_4,-0.13554450382732913
sg_196294_3,0.23324271424131338
sg_253314_2,-0.0576650560441195
sg_51002_2,0.037148758049808835
sg_9129_2,0.19540464775315428
sg_57605_3,0.05625369827469845
sg_9572_3,-0.3106963832059933
sg_607_2,0.1626195598512441
sg_126669_4,-0.11525882535857794
sg_9071_4,-0.034834803750105676
sg_1073_2,0.009655688437311127
sg_3805_2,0.18920829413658707
sg_92002_2,0.08960422262432853
sg_975_3,0.025914481249661954
sg_25913_4,0.026978460450173318
sg_6634_1,0.1644270712204537
sg_7125_2,0.06107746102005493
sg_343702_4,-0.18362531047062228
sg_85478_2,0.04711915728798045
sg_23613_3,0.17191938038537166
sg_168400_2,-0.004585656033838431
sg_27183_3,-0.03438655826559103
sg_392465_2,0.016820255092397922
sg_8994_3,0.08488527329813675
sg_3205_4,0.12157424379175776
sg_143458_2,-0.14065581655873996
sg_339390_4,0.13743454386627854
sg_285676_1,0.22033146111122043
sg_158521_1,0.07486443870816128
